1965	09	26	SE	WG	1	2	WQ		-22	1791	1903	−2	+2	17	8
1965	10	09	WG	AT	4	1	F		8	1911	1779	0	−2	7	20
1965	11	14	CY	WG	0	6	WQ		-7	1387	1918	0	+1	94	7
1966	02	23	EN	WG	1	0	F		7	1946	1911	+1	0	5	7
1966	03	23	NL	WG	2	4	F		-8	1640	1919	0	0	38	7
1966	04	19	WG	HU	1	0	F		9	1928	1974	0	0	7	4
1966	05	04	IE	WG	0	4	F		-11	1654	1939	−2	0	38	7
1966	05	07	EI	WG	0	2	F		-10	1704	1949	−1	+1	30	6
1966	06	01	WG	RO	1	0	F		5	1954	1865	+1	0	5	11
1966	06	23	WG	YU	2	0	F		6	1960	1791	0	0	6	18
1966	07	12	WG	CH	5	0	WC	EN	18	1978	1639	+2	−1	4	39
1966	07	16	AR	WG	0	0	WC	EN	-2	1994	1980	+1	0	2	4
1966	07	20	WG	ES	2	1	WC	EN	22	2002	1862	0	−3	4	13
1966	07	23	WG	UY	4	0	WC	EN	38	2040	1846	+2	−3	2	13
1966	07	25	WG	SU	2	1	WC	EN	34	2074	2051	+1	−1	1	2
1966	07	30	EN	WG	4	2	WC		36	2082	2038	+1	−1	1	2
1966	10	12	TR	WG	0	2	F		-4	1626	2042	−1	0	40	2
1966	11	19	WG	NO	3	0	F		1	2043	1540	0	0	2	58
1967	02	22	WG	MA	5	1	F		2	2045	1652	0	−1	2	38
1967	03	22	WG	BG	1	0	F		2	2047	1752	0	−1	2	23
1967	04	08	WG	AL	6	0	EQ		2	2049	1465	0	0	2	76
1967	05	03	YU	WG	1	0	EQ		29	1812	2020	+2	0	17	2
1967	09	27	WG	FR	5	1	F		4	2024	1758	0	−1	2	22
1967	10	07	WG	YU	3	1	EQ		9	2033	1815	0	0	2	14
1967	11	22	RO	WG	1	0	F		14	1798	2019	+2	0	17	2
1967	12	17	AL	WG	0	0	EQ		18	1466	2001	+6	0	75	2
1968	03	06	BE	WG	1	3	F		-8	1719	2009	−1	0	27	2
1968	04	17	CH	WG	0	0	F		6	1648	2003	0	0	38	2
1968	05	08	WA	WG	1	1	F		5	1708	1998	0	0	29	3
1968	06	01	WG	EN	1	0	F		10	2008	2079	0	0	2	1
1968	06	16	WG	BR	2	1	F		6	2014	1958	0	−1	2	6
1968	09	25	FR	WG	1	1	F		5	1737	2009	0	−1	28	3
1968	10	13	AT	WG	0	2	WQ		-14	1681	2023	0	+1	33	2
1968	11	23	CY	WG	0	1	WQ		-2	1385	2025	+1	0	95	2
1968	12	14	BR	WG	2	2	F		-2	1998	2027	0	0	3	2
1968	12	18	CL	WG	2	1	F		14	1791	2013	+1	0	18	2
1968	12	22	MX	WG	0	0	F		2	1862	2011	0	0	13	2
1969	03	26	WG	WA	1	1	F		-8	2003	1705	0	0	2	29
1969	04	16	SQ	WG	1	1	WQ		2	1869	2001	+1	0	10	2
1969	05	10	WG	AT	1	0	WQ		4	2005	1693	0	−1	2	32
1969	05	21	WG	CY	12	0	WQ		2	2007	1362	0	0	2	102
1969	09	21	AT	WG	1	1	F		5	1698	2002	0	0	32	3
